OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v;;
2;3574450;7074350;Valtimo;2060;20090518;2009;5;18;3575000;7075000;11.1;19.2;-0.7;0;23799;3.75;63.9;105.7;;
2;3574450;7074350;Valtimo;2060;20090519;2009;5;19;3575000;7075000;8.9;16.5;1.2;0.1;21176;6.51;67.8;105.8;;
2;3574450;7074350;Valtimo;2060;20090520;2009;5;20;3575000;7075000;9.1;15.1;3;1.8;15255;7.21;71.9;107.6;;
2;3574450;7074350;Valtimo;2060;20090521;2009;5;21;3575000;7075000;11.2;17.9;4.5;0.5;15569;8.99;78.1;108.1;;
2;3574450;7074350;Valtimo;2060;20090522;2009;5;22;3575000;7075000;11.2;17;4.7;0.7;16112;9.64;84.3;108.8;;
2;3574450;7074350;Valtimo;2060;20090523;2009;5;23;3575000;7075000;12.3;19.1;4.5;1.3;24957;9.53;91.6;110.1;;
2;3574450;7074350;Valtimo;2060;20090524;2009;5;24;3575000;7075000;13.1;19.5;8.5;1;19429;9.54;99.7;111.1;;
2;3574450;7074350;Valtimo;2060;20090525;2009;5;25;3575000;7075000;11.4;17.2;6.1;0.2;18992;8.85;106.1;111.3;;
2;3574450;7074350;Valtimo;2060;20090526;2009;5;26;3575000;7075000;13.4;19.1;6.1;0.5;22050;8.05;114.5;111.8;;
2;3574450;7074350;Valtimo;2060;20090527;2009;5;27;3575000;7075000;13.5;19.5;9.2;3.3;9273;12.79;123;115.1;;
2;3574450;7074350;Valtimo;2060;20090528;2009;5;28;3575000;7075000;11.5;17;8;0.4;22529;6.58;129.5;115.5;;
2;3574450;7074350;Valtimo;2060;20090529;2009;5;29;3575000;7075000;11.5;17.8;1.7;0;28846;5.46;136;115.5;;
2;3574450;7074350;Valtimo;2060;20090530;2009;5;30;3575000;7075000;15.7;22.4;7.5;0;27952;9.01;146.7;115.5;;
2;3574450;7074350;Valtimo;2060;20090531;2009;5;31;3575000;7075000;20.2;27.5;7.1;0.1;27904;9.73;161.9;115.6;;
2;3574450;7074350;Valtimo;2060;20090601;2009;6;1;3575000;7075000;14.4;25.3;12.1;0;22821;7.33;171.3;115.6;;
2;3574450;7074350;Valtimo;2060;20090602;2009;6;2;3575000;7075000;10.5;14.7;4.4;0;21948;6.07;176.8;115.6;;
2;3574450;7074350;Valtimo;2060;20090603;2009;6;3;3575000;7075000;9.7;13.4;6.4;1;13179;6.4;181.5;116.6;;
2;3574450;7074350;Valtimo;2060;20090604;2009;6;4;3575000;7075000;7.3;10.1;5.6;1.1;15344;5.52;183.8;117.7;;
2;3574450;7074350;Valtimo;2060;20090605;2009;6;5;3575000;7075000;3.1;7;2;2.8;12047;6.6;183.8;120.5;;
2;3574450;7074350;Valtimo;2060;20090606;2009;6;6;3575000;7075000;3.6;6.9;1.3;1.3;12652;6.69;183.8;121.8;;
2;3574450;7074350;Valtimo;2060;20090607;2009;6;7;3575000;7075000;5.1;10;1.1;1.6;19302;6.75;183.9;123.4;;
2;3574450;7074350;Valtimo;2060;20090608;2009;6;8;3575000;7075000;6.6;11.4;-0.6;0;18390;5.6;185.5;123.4;;
2;3574450;7074350;Valtimo;2060;20090609;2009;6;9;3575000;7075000;10;15.9;0;0;25191;6.63;190.5;123.4;;
2;3574450;7074350;Valtimo;2060;20090610;2009;6;10;3575000;7075000;13.2;18;7.4;1.4;18044;9.68;198.7;124.8;;
2;3574450;7074350;Valtimo;2060;20090611;2009;6;11;3575000;7075000;14.8;20.5;10.3;3.8;20573;12.94;208.5;128.6;;
2;3574450;7074350;Valtimo;2060;20090612;2009;6;12;3575000;7075000;15.9;21.3;8.7;1.8;19521;13.47;219.4;130.4;;
2;3574450;7074350;Valtimo;2060;20090613;2009;6;13;3575000;7075000;15.4;19.4;14;0.2;6444;15.51;229.8;130.6;;
2;3574450;7074350;Valtimo;2060;20090614;2009;6;14;3575000;7075000;17.5;23.6;13.8;3.4;13342;17.41;242.3;134;;
2;3574450;7074350;Valtimo;2060;20090615;2009;6;15;3575000;7075000;13.4;17.6;9.8;3.6;17447;11.75;250.7;137.6;;
2;3574450;7074350;Valtimo;2060;20090616;2009;6;16;3575000;7075000;9.7;12.4;8.9;3.2;8067;10.99;255.4;140.8;;
2;3574450;7074350;Valtimo;2060;20090617;2009;6;17;3575000;7075000;9.8;12.3;7.3;1.3;10207;9.87;260.2;142.1;;
2;3574450;7074350;Valtimo;2060;20090618;2009;6;18;3575000;7075000;7.5;11;6.6;7.8;5809;9.67;262.7;149.9;;
2;3574450;7074350;Valtimo;2060;20090619;2009;6;19;3575000;7075000;8;10.3;5.9;0.7;8869;10.05;265.7;150.6;;
2;3574450;7074350;Valtimo;2060;20090620;2009;6;20;3575000;7075000;9.6;12.9;6.6;0.5;11183;10.31;270.3;151.1;;
2;3574450;7074350;Valtimo;2060;20090621;2009;6;21;3575000;7075000;11.2;17.1;4.2;0.2;20084;8.91;276.5;151.3;;
2;3574450;7074350;Valtimo;2060;20090622;2009;6;22;3575000;7075000;14.5;20.8;5.4;0;24814;8.51;286;151.3;;
2;3574450;7074350;Valtimo;2060;20090623;2009;6;23;3575000;7075000;16.2;21.9;9;0.7;21514;10.8;297.2;152;;
2;3574450;7074350;Valtimo;2060;20090624;2009;6;24;3575000;7075000;15.7;21.1;10.1;2;22483;12.31;307.9;154;;
2;3574450;7074350;Valtimo;2060;20090625;2009;6;25;3575000;7075000;18.5;24.6;9.4;0;20670;11.87;321.4;154;;
2;3574450;7074350;Valtimo;2060;20090626;2009;6;26;3575000;7075000;20.4;27.1;10.4;0;27626;12.33;336.8;154;;
2;3574450;7074350;Valtimo;2060;20090627;2009;6;27;3575000;7075000;21.4;27;12;0;25660;13.38;353.2;154;;
2;3574450;7074350;Valtimo;2060;20090628;2009;6;28;3575000;7075000;17.3;25;13.6;2.5;18945;14.25;365.5;156.5;;
2;3574450;7074350;Valtimo;2060;20090629;2009;6;29;3575000;7075000;11.9;16.6;8.1;0;23169;9.51;372.4;156.5;;
2;3574450;7074350;Valtimo;2060;20090630;2009;6;30;3575000;7075000;15.6;22;5.5;0;28460;10.33;383;156.5;;
2;3574450;7074350;Valtimo;2060;20090701;2009;7;1;3575000;7075000;19.1;25.7;14.3;4;19617;14.68;397.1;160.5;;
2;3574450;7074350;Valtimo;2060;20090702;2009;7;2;3575000;7075000;16.2;20;13.1;0.3;15635;12.01;408.3;160.8;;
2;3574450;7074350;Valtimo;2060;20090703;2009;7;3;3575000;7075000;9.3;16.3;6.1;0.3;24094;6.85;412.6;161.1;;
2;3574450;7074350;Valtimo;2060;20090704;2009;7;4;3575000;7075000;6.4;9.8;4;0.2;10552;7.78;414;161.3;;
2;3574450;7074350;Valtimo;2060;20090705;2009;7;5;3575000;7075000;8;12.7;4.4;0.7;16746;7.94;417;162;;
2;3574450;7074350;Valtimo;2060;20090706;2009;7;6;3575000;7075000;9.1;14.4;3.8;2.1;14826;9.19;421.1;164.1;;
2;3574450;7074350;Valtimo;2060;20090707;2009;7;7;3575000;7075000;11.2;16;5.3;0.8;15412;10.37;427.3;164.9;;
2;3574450;7074350;Valtimo;2060;20090708;2009;7;8;3575000;7075000;11.5;13.5;8.8;1.8;6996;12.72;433.8;166.7;;
2;3574450;7074350;Valtimo;2060;20090709;2009;7;9;3575000;7075000;15;19.6;11.5;6.1;8817;15.88;443.8;172.8;;
2;3574450;7074350;Valtimo;2060;20090710;2009;7;10;3575000;7075000;16.9;21.7;13.5;4.9;18402;15.56;455.7;177.7;;
2;3574450;7074350;Valtimo;2060;20090711;2009;7;11;3575000;7075000;16.7;22.9;9.1;0;26195;12.03;467.4;177.7;;
2;3574450;7074350;Valtimo;2060;20090712;2009;7;12;3575000;7075000;15.2;21.3;9.4;1;11984;14.07;477.6;178.7;;
2;3574450;7074350;Valtimo;2060;20090713;2009;7;13;3575000;7075000;15.3;20;11;5.4;10956;15.41;487.9;184.1;;
2;3574450;7074350;Valtimo;2060;20090714;2009;7;14;3575000;7075000;15.8;20;13.5;0.2;11996;15.49;498.7;184.3;;
2;3574450;7074350;Valtimo;2060;20090715;2009;7;15;3575000;7075000;17.1;22.5;9.3;6;21377;13.34;510.8;190.3;;
2;3574450;7074350;Valtimo;2060;20090716;2009;7;16;3575000;7075000;17;23.1;10.9;4.7;20481;14.72;522.8;195;;
2;3574450;7074350;Valtimo;2060;20090717;2009;7;17;3575000;7075000;15;19.6;10.6;0.8;15135;14.46;532.8;195.8;;
2;3574450;7074350;Valtimo;2060;20090718;2009;7;18;3575000;7075000;13.5;18;8;0;24418;10.34;541.3;195.8;;
2;3574450;7074350;Valtimo;2060;20090719;2009;7;19;3575000;7075000;13.7;19.6;5;0.1;25941;9.92;550;195.9;;
2;3574450;7074350;Valtimo;2060;20090720;2009;7;20;3575000;7075000;12.7;17.2;7.6;5.8;7074;13.14;557.7;201.7;;
2;3574450;7074350;Valtimo;2060;20090721;2009;7;21;3575000;7075000;15.1;18.9;12.9;2.9;10774;15.08;567.8;204.6;;
2;3574450;7074350;Valtimo;2060;20090722;2009;7;22;3575000;7075000;15.7;20.7;11.7;0;20540;13.98;578.5;204.6;;
2;3574450;7074350;Valtimo;2060;20090723;2009;7;23;3575000;7075000;17;23;9.8;0;18039;14.5;590.5;204.6;;
2;3574450;7074350;Valtimo;2060;20090724;2009;7;24;3575000;7075000;17.8;23.4;10.3;0.3;23487;14.94;603.3;204.9;;
2;3574450;7074350;Valtimo;2060;20090725;2009;7;25;3575000;7075000;18.4;24.4;13.2;16.5;12229;16.2;616.7;221.4;;
2;3574450;7074350;Valtimo;2060;20090726;2009;7;26;3575000;7075000;16.3;21.6;13.2;1.3;16823;16.62;628;222.7;;
2;3574450;7074350;Valtimo;2060;20090727;2009;7;27;3575000;7075000;17.7;23.9;11.4;0.6;16982;16.49;640.7;223.3;;
2;3574450;7074350;Valtimo;2060;20090728;2009;7;28;3575000;7075000;17.5;22.9;11.5;0;15040;16.03;653.2;223.3;;
2;3574450;7074350;Valtimo;2060;20090729;2009;7;29;3575000;7075000;16.6;21.5;11.2;8.2;11735;15.96;664.8;231.5;;
2;3574450;7074350;Valtimo;2060;20090730;2009;7;30;3575000;7075000;17.5;23.8;11.1;0;21704;14.6;677.3;231.5;;
2;3574450;7074350;Valtimo;2060;20090731;2009;7;31;3575000;7075000;18.7;25.3;10.3;1;19341;14.33;691;232.5;;
2;3574450;7074350;Valtimo;2060;20090801;2009;8;1;3575000;7075000;16.8;20.2;15.3;2.5;9579;17.26;702.8;235;;
2;3574450;7074350;Valtimo;2060;20090802;2009;8;2;3575000;7075000;16.8;23.5;13;1;14882;16.35;714.6;236;;
2;3574450;7074350;Valtimo;2060;20090803;2009;8;3;3575000;7075000;16.1;21.9;12.5;0;19971;13.55;725.7;236;;
2;3574450;7074350;Valtimo;2060;20090804;2009;8;4;3575000;7075000;12.4;17.3;8.6;0.1;18709;11.75;733.1;236.1;;
2;3574450;7074350;Valtimo;2060;20090805;2009;8;5;3575000;7075000;12.5;19.8;5.9;0;18743;11.16;740.6;236.1;;
2;3574450;7074350;Valtimo;2060;20090806;2009;8;6;3575000;7075000;16.4;23.7;9;1.8;19501;13.47;752;237.9;;
2;3574450;7074350;Valtimo;2060;20090807;2009;8;7;3575000;7075000;17.5;24;10.5;0.1;20485;14.72;764.5;238;;
2;3574450;7074350;Valtimo;2060;20090808;2009;8;8;3575000;7075000;17.9;25.6;9.8;0;20162;14.19;777.4;238;;
2;3574450;7074350;Valtimo;2060;20090809;2009;8;9;3575000;7075000;18.8;25.5;10.2;0;20724;14.04;791.2;238;;
2;3574450;7074350;Valtimo;2060;20090810;2009;8;10;3575000;7075000;17.8;23.9;11.6;0;20506;13.79;804;238;;
2;3574450;7074350;Valtimo;2060;20090811;2009;8;11;3575000;7075000;16.4;21.9;10.6;0.7;18808;13.6;815.4;238.7;;
2;3574450;7074350;Valtimo;2060;20090812;2009;8;12;3575000;7075000;14.8;20;11.2;4.2;10367;14.69;825.2;242.9;;
2;3574450;7074350;Valtimo;2060;20090813;2009;8;13;3575000;7075000;13.7;18.8;11.2;0;15065;13.09;833.9;242.9;;
2;3574450;7074350;Valtimo;2060;20090814;2009;8;14;3575000;7075000;12.4;18.8;5.3;0.1;17059;10.71;841.3;243;;
2;3574450;7074350;Valtimo;2060;20090815;2009;8;15;3575000;7075000;12.4;18.4;5.7;0.4;19586;10.31;848.7;243.4;;
2;3574450;7074350;Valtimo;2060;20090816;2009;8;16;3575000;7075000;10;14.7;3.8;11.9;10247;10.86;853.7;255.3;;
2;3574450;7074350;Valtimo;2060;20090817;2009;8;17;3575000;7075000;11.2;14.3;9.2;2.5;5458;13.18;859.9;257.8;;
2;3574450;7074350;Valtimo;2060;20090818;2009;8;18;3575000;7075000;9.6;15.2;6.4;0;17593;9.57;864.5;257.8;;
2;3574450;7074350;Valtimo;2060;20090819;2009;8;19;3575000;7075000;9.6;15.5;3.2;0.5;14015;9.81;869.1;258.3;;
2;3574450;7074350;Valtimo;2060;20090820;2009;8;20;3575000;7075000;9.9;16.4;3.9;0.1;19422;8.12;874;258.4;;
2;3574450;7074350;Valtimo;2060;20090821;2009;8;21;3575000;7075000;12.7;19.4;5.9;0;11971;10.65;881.7;258.4;;
2;3574450;7074350;Valtimo;2060;20090822;2009;8;22;3575000;7075000;13.7;21.3;6.1;0;18594;10.47;890.4;258.4;;
2;3574450;7074350;Valtimo;2060;20090823;2009;8;23;3575000;7075000;13.3;20.7;4.5;0;15958;11.42;898.7;258.4;;
2;3574450;7074350;Valtimo;2060;20090824;2009;8;24;3575000;7075000;14.1;18.2;12;0;14644;12.52;907.8;258.4;;
2;3574450;7074350;Valtimo;2060;20090825;2009;8;25;3575000;7075000;12.5;19;6.4;0;16914;10.94;915.3;258.4;;
2;3574450;7074350;Valtimo;2060;20090826;2009;8;26;3575000;7075000;12.3;19.3;4.7;0.1;12703;11.7;922.6;258.5;;
2;3574450;7074350;Valtimo;2060;20090827;2009;8;27;3575000;7075000;13.8;17.6;11.7;0;5872;14.38;931.4;258.5;;
2;3574450;7074350;Valtimo;2060;20090828;2009;8;28;3575000;7075000;14.1;19.2;10.5;0.3;9290;14.1;940.5;258.8;;
2;3574450;7074350;Valtimo;2060;20090829;2009;8;29;3575000;7075000;15;18.3;11.3;10.3;6077;15.34;950.5;269.1;;
2;3574450;7074350;Valtimo;2060;20090830;2009;8;30;3575000;7075000;12.7;16.5;11.2;2.8;4792;13.94;958.2;271.9;;
2;3574450;7074350;Valtimo;2060;20090831;2009;8;31;3575000;7075000;11.7;14.6;9.4;2.4;7351;12.63;964.9;274.3;;
2;3574450;7074350;Valtimo;2060;20090901;2009;9;1;3575000;7075000;13.6;17.1;9.6;2.9;5475;15.1;973.5;277.2;;
2;3574450;7074350;Valtimo;2060;20090902;2009;9;2;3575000;7075000;17.6;21.6;13.8;0.6;14512;14.56;986.1;277.8;;
2;3574450;7074350;Valtimo;2060;20090903;2009;9;3;3575000;7075000;15;19.2;13.1;0.5;11141;13.61;996.1;278.3;;
2;3574450;7074350;Valtimo;2060;20090904;2009;9;4;3575000;7075000;15.1;18.6;11.2;6.2;4391;16.17;1006.2;284.5;;
2;3574450;7074350;Valtimo;2060;20090905;2009;9;5;3575000;7075000;13;16.7;11.1;0.3;9878;12.4;1014.2;284.8;;
2;3574450;7074350;Valtimo;2060;20090906;2009;9;6;3575000;7075000;10.7;12.1;7.1;35.7;2005;12.82;1019.9;320.5;;
2;3574450;7074350;Valtimo;2060;20090907;2009;9;7;3575000;7075000;12;15.3;9.7;0.9;9601;11.95;1026.9;321.4;;
2;3574450;7074350;Valtimo;2060;20090908;2009;9;8;3575000;7075000;12.2;16.3;7;2.5;7376;12.83;1034.1;323.9;;
2;3574450;7074350;Valtimo;2060;20090909;2009;9;9;3575000;7075000;16.2;20.7;10.7;1.2;5567;15.35;1045.3;325.1;;
2;3574450;7074350;Valtimo;2060;20090910;2009;9;10;3575000;7075000;11.8;17.4;8.9;0;13478;9.51;1052.1;325.1;;
2;3574450;7074350;Valtimo;2060;20090911;2009;9;11;3575000;7075000;8.2;14.2;1.7;0.7;8436;9.48;1055.3;325.8;;
2;3574450;7074350;Valtimo;2060;20090912;2009;9;12;3575000;7075000;9;13.9;4.5;0;5769;10.22;1059.3;325.8;;
2;3574450;7074350;Valtimo;2060;20090913;2009;9;13;3575000;7075000;8.7;16.2;4;0;10536;9.66;1063;325.8;;
2;3574450;7074350;Valtimo;2060;20090914;2009;9;14;3575000;7075000;8.7;15.3;1.5;0;11835;9.5;1066.7;325.8;;
2;3574450;7074350;Valtimo;2060;20090915;2009;9;15;3575000;7075000;9.9;17.3;2.3;0;12349;9.69;1071.6;325.8;;
2;3574450;7074350;Valtimo;2060;20090916;2009;9;16;3575000;7075000;10.3;15.7;5.1;2.4;9406;10.54;1076.9;328.2;;
2;3574450;7074350;Valtimo;2060;20090917;2009;9;17;3575000;7075000;6.9;11.3;4.8;1.3;7731;8.69;1078.8;329.5;;
2;3574450;7074350;Valtimo;2060;20090918;2009;9;18;3575000;7075000;4.9;9.2;0.5;1;12078;6.47;1078.8;330.5;;
2;3574450;7074350;Valtimo;2060;20090919;2009;9;19;3575000;7075000;8.9;13.1;3.3;0.7;5099;10.86;1082.7;331.2;;
2;3574450;7074350;Valtimo;2060;20090920;2009;9;20;3575000;7075000;10;14.6;4.5;0.2;6907;11.09;1087.7;331.4;;
2;3574450;7074350;Valtimo;2060;20090921;2009;9;21;3575000;7075000;10.1;15;6.9;0;10093;9.97;1092.8;331.4;;
2;3574450;7074350;Valtimo;2060;20090922;2009;9;22;3575000;7075000;7.8;12.3;1.9;3.1;5756;9.97;1095.6;334.5;;
2;3574450;7074350;Valtimo;2060;20090923;2009;9;23;3575000;7075000;10.2;13.3;7.2;0;6321;11.31;1100.8;334.5;;
2;3574450;7074350;Valtimo;2060;20090924;2009;9;24;3575000;7075000;6.9;10.3;4.4;0.2;8410;7.78;1102.7;334.7;;
2;3574450;7074350;Valtimo;2060;20090925;2009;9;25;3575000;7075000;5.3;10.9;0.4;2.3;8263;7.4;1103;337;;
2;3574450;7074350;Valtimo;2060;20090926;2009;9;26;3575000;7075000;10.7;16.7;0.6;0.5;5914;10.84;1108.7;337.5;;
2;3574450;7074350;Valtimo;2060;20090927;2009;9;27;3575000;7075000;12;16.8;9.7;0.2;6013;11.14;1115.7;337.7;;
2;3574450;7074350;Valtimo;2060;20090928;2009;9;28;3575000;7075000;5.7;12.1;3.6;3.8;7139;7.56;1116.4;341.5;;
2;3574450;7074350;Valtimo;2060;20090929;2009;9;29;3575000;7075000;1.3;4.6;-0.8;2.4;5839;6.25;1116.4;343.9;;
2;3574450;7074350;Valtimo;2060;20090930;2009;9;30;3575000;7075000;0.6;3.7;-1.8;0.9;3797;6.17;1116.4;344.8;;
2;3574450;7074350;Valtimo;2060;20091001;2009;10;1;3575000;7075000;-0.1;4.3;-3.6;0.1;5153;6.05;1116.4;344.9;;
2;3574450;7074350;Valtimo;2060;20091002;2009;10;2;3575000;7075000;0.9;5.2;-1.7;0;6417;5.86;1116.4;344.9;;
2;3574450;7074350;Valtimo;2060;20091003;2009;10;3;3575000;7075000;1.3;5.2;-3.4;0;4976;6.2;1116.4;344.9;;
2;3574450;7074350;Valtimo;2060;20091004;2009;10;4;3575000;7075000;1.4;2.9;-0.4;12.6;1293;6.71;1116.4;357.5;;
2;3574450;7074350;Valtimo;2060;20091005;2009;10;5;3575000;7075000;3.2;5.2;1.3;9.3;1677;7.75;1116.4;366.8;;
2;3574450;7074350;Valtimo;2060;20091006;2009;10;6;3575000;7075000;-0.3;2.1;-2;1.8;3297;5.94;1116.4;368.6;;
2;3574450;7074350;Valtimo;2060;20091007;2009;10;7;3575000;7075000;2.4;7.1;-3.3;8.3;756;7.31;1116.4;376.9;;
2;3574450;7074350;Valtimo;2060;20091008;2009;10;8;3575000;7075000;1.5;6.5;-0.8;0.1;4310;5.52;1116.4;377;;
2;3574450;7074350;Valtimo;2060;20091009;2009;10;9;3575000;7075000;-0.4;4.4;-4.1;0;7043;5.08;1116.4;377;;
2;3574450;7074350;Valtimo;2060;20091010;2009;10;10;3575000;7075000;-0.4;3.9;-3.1;0.1;6270;4.92;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091011;2009;10;11;3575000;7075000;-0.3;4.6;-3.6;0;6160;5.24;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091012;2009;10;12;3575000;7075000;-1.1;1.4;-4.3;0;2574;5.2;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091013;2009;10;13;3575000;7075000;-1.3;0.8;-1.8;0;4556;4.65;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091014;2009;10;14;3575000;7075000;-4.4;-0.9;-5.3;0;4571;4.13;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091015;2009;10;15;3575000;7075000;-3;4.1;-9.4;0;5393;3.67;1116.4;377.1;;
2;3574450;7074350;Valtimo;2060;20091016;2009;10;16;3575000;7075000;0;2.1;-2.4;3.4;1306;5.64;1116.4;380.5;;
2;3574450;7074350;Valtimo;2060;20091017;2009;10;17;3575000;7075000;0.9;1.8;-0.1;0.3;1345;6.44;1116.4;380.8;;
2;3574450;7074350;Valtimo;2060;20091018;2009;10;18;3575000;7075000;0.5;1.9;-0.3;0;1572;6.06;1116.4;380.8;;
2;3574450;7074350;Valtimo;2060;20091019;2009;10;19;3575000;7075000;1.3;3.2;0.2;0.9;1517;6.28;1116.4;381.7;;
2;3574450;7074350;Valtimo;2060;20091020;2009;10;20;3575000;7075000;1.3;2.8;-1.3;0.2;1120;6.54;1116.4;381.9;;
2;3574450;7074350;Valtimo;2060;20091021;2009;10;21;3575000;7075000;2.1;3.1;1.2;0;1151;6.66;1116.4;381.9;;
2;3574450;7074350;Valtimo;2060;20091022;2009;10;22;3575000;7075000;0.7;2.3;-0.4;0.4;1821;5.89;1116.4;382.3;;
2;3574450;7074350;Valtimo;2060;20091023;2009;10;23;3575000;7075000;-1;0;-1.9;0;1776;5.08;1116.4;382.3;;
2;3574450;7074350;Valtimo;2060;20091024;2009;10;24;3575000;7075000;-0.9;1.4;-1.8;0;3336;5.19;1116.4;382.3;;
2;3574450;7074350;Valtimo;2060;20091025;2009;10;25;3575000;7075000;-1.4;-0.6;-2.6;1.1;1475;5.27;1116.4;383.4;;
2;3574450;7074350;Valtimo;2060;20091026;2009;10;26;3575000;7075000;1;2.5;-0.9;5.9;790;6.63;1116.4;389.3;;
2;3574450;7074350;Valtimo;2060;20091027;2009;10;27;3575000;7075000;1.8;3.6;0.5;0.1;849;6.97;1116.4;389.4;;
2;3574450;7074350;Valtimo;2060;20091028;2009;10;28;3575000;7075000;-0.2;0.5;-0.6;0;983;5.78;1116.4;389.4;;
2;3574450;7074350;Valtimo;2060;20091029;2009;10;29;3575000;7075000;-3.3;-0.3;-5;0;3307;4.11;1116.4;389.4;;
2;3574450;7074350;Valtimo;2060;20091030;2009;10;30;3575000;7075000;-4.6;-1.9;-6.9;0;1793;3.82;1116.4;389.4;;
2;3574450;7074350;Valtimo;2060;20091031;2009;10;31;3575000;7075000;-6.3;-2.5;-9.4;0;3869;3.7;1116.4;389.4;;
2;3574450;7074350;Valtimo;2060;20091101;2009;11;1;3575000;7075000;-2.3;-0.4;-7.1;0.2;768;5.12;1116.4;389.6;;
2;3574450;7074350;Valtimo;2060;20091102;2009;11;2;3575000;7075000;-0.3;1.8;-1.5;0.3;1697;5.78;1116.4;389.9;;
2;3574450;7074350;Valtimo;2060;20091103;2009;11;3;3575000;7075000;-1.2;-0.5;-2.3;0;668;5.03;1116.4;389.9;;
2;3574450;7074350;Valtimo;2060;20091104;2009;11;4;3575000;7075000;-2.7;-1.3;-3.5;0;611;4.9;1116.4;389.9;;
2;3574450;7074350;Valtimo;2060;20091105;2009;11;5;3575000;7075000;-2.9;-1;-4.5;0;489;4.62;1116.4;389.9;;
2;3574450;7074350;Valtimo;2060;20091106;2009;11;6;3575000;7075000;-2.9;-1.5;-4.7;0.9;1388;4.47;1116.4;390.8;;
2;3574450;7074350;Valtimo;2060;20091107;2009;11;7;3575000;7075000;-2;-1.3;-4.2;1.3;277;5.16;1116.4;392.1;;
2;3574450;7074350;Valtimo;2060;20091108;2009;11;8;3575000;7075000;-0.7;-0.5;-1.3;0;419;5.79;1116.4;392.1;;
2;3574450;7074350;Valtimo;2060;20091109;2009;11;9;3575000;7075000;-0.1;0.6;-1.2;0.9;447;6.19;1116.4;393;;
2;3574450;7074350;Valtimo;2060;20091110;2009;11;10;3575000;7075000;0.1;0.6;-0.3;10;324;6.23;1116.4;403;;
2;3574450;7074350;Valtimo;2060;20091111;2009;11;11;3575000;7075000;-1.6;0.1;-2.3;1.1;641;5.41;1116.4;404.1;;
2;3574450;7074350;Valtimo;2060;20091112;2009;11;12;3575000;7075000;-4.2;-2.1;-6.3;0.5;921;4.3;1116.4;404.6;;
2;3574450;7074350;Valtimo;2060;20091113;2009;11;13;3575000;7075000;-4.7;-4;-5.7;0.2;533;4.09;1116.4;404.8;;
2;3574450;7074350;Valtimo;2060;20091114;2009;11;14;3575000;7075000;-5.2;-4.2;-6;1;347;3.9;1116.4;405.8;;
2;3574450;7074350;Valtimo;2060;20091115;2009;11;15;3575000;7075000;-3.9;-1.6;-6.5;1.1;468;4.56;1116.4;406.9;;
2;3574450;7074350;Valtimo;2060;20091116;2009;11;16;3575000;7075000;-1.4;0;-3.8;0.1;752;5.51;1116.4;407;;
2;3574450;7074350;Valtimo;2060;20091117;2009;11;17;3575000;7075000;-2.3;-0.8;-4.2;0.8;456;5.16;1116.4;407.8;;
2;3574450;7074350;Valtimo;2060;20091118;2009;11;18;3575000;7075000;0;0.4;-0.8;1.3;308;6.13;1116.4;409.1;;
2;3574450;7074350;Valtimo;2060;20091119;2009;11;19;3575000;7075000;0.2;0.5;0;0.2;419;6.22;1116.4;409.3;;
2;3574450;7074350;Valtimo;2060;20091120;2009;11;20;3575000;7075000;0.4;0.9;-0.3;8.4;441;6.31;1116.4;417.7;;
2;3574450;7074350;Valtimo;2060;20091121;2009;11;21;3575000;7075000;2.7;4.8;0.9;1.6;183;7.32;1116.4;419.3;;
2;3574450;7074350;Valtimo;2060;20091122;2009;11;22;3575000;7075000;1.2;3.2;-0.1;2.4;296;6.65;1116.4;421.7;;
2;3574450;7074350;Valtimo;2060;20091123;2009;11;23;3575000;7075000;1.6;3.5;-0.2;5;159;7;1116.4;426.7;;
2;3574450;7074350;Valtimo;2060;20091124;2009;11;24;3575000;7075000;3.4;4.1;2.7;1.9;203;7.74;1116.4;428.6;;
2;3574450;7074350;Valtimo;2060;20091125;2009;11;25;3575000;7075000;1.3;2.9;0.5;2.5;204;6.79;1116.4;431.1;;
2;3574450;7074350;Valtimo;2060;20091126;2009;11;26;3575000;7075000;1;1.9;0;7.5;176;6.63;1116.4;438.6;;
2;3574450;7074350;Valtimo;2060;20091127;2009;11;27;3575000;7075000;3.3;3.9;1.6;2;237;7.61;1116.4;440.6;;
2;3574450;7074350;Valtimo;2060;20091128;2009;11;28;3575000;7075000;2.8;3.2;2.2;0.7;132;7.25;1116.4;441.3;;
2;3574450;7074350;Valtimo;2060;20091129;2009;11;29;3575000;7075000;2;2.7;1.6;0.7;156;7;1116.4;442;;
2;3574450;7074350;Valtimo;2060;20091130;2009;11;30;3575000;7075000;2;2.6;0.7;7.9;172;6.9;1116.4;449.9;;
2;3574450;7074350;Valtimo;2060;20091201;2009;12;1;3575000;7075000;1.7;3.7;0.2;5;75;6.81;1116.4;454.9;;
